Geneid,RAW1,RAW1yuan,RAW2,RAW2yuan,RAW3,RAW3yuan
ENSMUSG00000092563,0,0,1,1,0,0
ENSMUSG00000073702,61,49,34,64,41,57
ENSMUSG00000003134,142,73,208,47,147,68
ENSMUSG00000102607,0,0,0,0,0,0
ENSMUSG00000065629,0,0,0,0,0,0
ENSMUSG00000003135,961,972,808,1032,899,1042
ENSMUSG00000085894,141,55,152,75,155,73
ENSMUSG00000077704,34,7,28,9,31,9
ENSMUSG00000048234,2779,1400,3240,1412,3049,1673
ENSMUSG00000064936,10,0,4,3,3,1
ENSMUSG00000102471,3,0,0,1,4,0
ENSMUSG00000050967,13,0,6,0,13,0
ENSMUSG00000097083,0,0,1,0,0,0
ENSMUSG00000057173,8,1,18,0,16,0
ENSMUSG00000091937,0,0,0,0,0,0
ENSMUSG00000101634,2,0,1,0,0,0
ENSMUSG00000026074,4392,2819,4919,2610,4704,2911
ENSMUSG00000102985,0,0,0,0,0,0
ENSMUSG00000026073,0,0,0,0,0,0
ENSMUSG00000097899,0,0,0,0,0,0
ENSMUSG00000102975,0,0,0,0,0,0
ENSMUSG00000026072,18,5,23,11,27,8
ENSMUSG00000103560,1,1,0,1,0,0
ENSMUSG00000070942,1,0,0,2,0,1
ENSMUSG00000103230,0,0,0,0,0,0
ENSMUSG00000026069,1213,1051,1000,1111,1033,1136
ENSMUSG00000026070,13,13,8,6,8,6
ENSMUSG00000026068,1978,1836,1497,2007,1818,2143
ENSMUSG00000104441,0,0,0,0,0,0
ENSMUSG00000026065,546,386,535,389,508,402
ENSMUSG00000102676,0,0,0,0,0,0
ENSMUSG00000026062,0,0,0,0,0,0
ENSMUSG00000103679,0,0,0,0,0,0
ENSMUSG00000103270,0,0,2,0,1,0
ENSMUSG00000041945,93,8,146,8,91,3
ENSMUSG00000079588,0,0,0,0,0,0
ENSMUSG00000094136,0,0,0,0,0,0
ENSMUSG00000104072,0,0,0,0,0,0
ENSMUSG00000100185,0,0,0,0,0,0
ENSMUSG00000100832,0,0,0,0,0,0
ENSMUSG00000100178,0,0,0,2,0,0
ENSMUSG00000101877,0,0,0,0,0,0
ENSMUSG00000053640,0,0,0,0,0,0
ENSMUSG00000101919,0,0,0,0,0,0
ENSMUSG00000101299,0,0,0,0,0,0
ENSMUSG00000100180,0,0,0,0,0,1
ENSMUSG00000103106,0,0,0,0,0,0
ENSMUSG00000060424,2,0,2,0,0,0
ENSMUSG00000104199,0,0,0,0,0,0
ENSMUSG00000093436,0,0,0,0,0,0
ENSMUSG00000045515,0,0,0,0,0,0
ENSMUSG00000097063,0,0,0,0,0,0
ENSMUSG00000099784,0,0,0,0,0,0
ENSMUSG00000060679,810,964,765,1058,799,1059
ENSMUSG00000077448,2,0,0,0,0,0
ENSMUSG00000041907,0,0,0,0,0,0
ENSMUSG00000070939,691,682,632,709,657,683
ENSMUSG00000100269,0,0,0,0,0,1
ENSMUSG00000041878,1,4,0,0,4,1
ENSMUSG00000010290,552,446,556,451,558,501
ENSMUSG00000008136,0,0,1,0,1,0
ENSMUSG00000094497,471,499,509,540,534,622
ENSMUSG00000099576,0,0,0,1,1,0
ENSMUSG00000099694,0,0,0,0,0,0
ENSMUSG00000101923,1,0,0,0,0,0
ENSMUSG00000066877,0,0,0,1,0,1
ENSMUSG00000103422,0,0,0,0,0,0
ENSMUSG00000103945,0,0,0,0,0,0
ENSMUSG00000026051,0,0,0,0,1,0
ENSMUSG00000100764,3,3,2,1,1,1
ENSMUSG00000100635,4,0,2,1,0,0
ENSMUSG00000100480,1,3,1,2,4,3
ENSMUSG00000057363,331,392,348,376,299,369
ENSMUSG00000090243,6,6,9,5,13,9
ENSMUSG00000100701,8,9,9,8,10,11
ENSMUSG00000101395,0,0,0,0,0,0
ENSMUSG00000088848,0,0,0,0,0,0
ENSMUSG00000041763,2742,2734,2431,2870,2516,3077
ENSMUSG00000047343,2,6,2,3,0,0
ENSMUSG00000090106,0,0,0,0,0,2
ENSMUSG00000091844,30,49,12,37,23,61
ENSMUSG00000026049,367,476,373,481,362,542
ENSMUSG00000101104,0,0,0,0,0,0
ENSMUSG00000026047,466,441,400,537,410,533
ENSMUSG00000041684,332,308,339,317,374,332
ENSMUSG00000026048,623,686,674,583,670,633
ENSMUSG00000046828,0,0,0,0,0,0
ENSMUSG00000089703,0,0,0,1,0,0
ENSMUSG00000100966,0,0,0,0,0,0
ENSMUSG00000100769,0,0,2,0,0,0
ENSMUSG00000101567,329,444,314,482,286,406
ENSMUSG00000056870,0,1,0,0,0,0
ENSMUSG00000102319,0,0,0,0,0,0
ENSMUSG00000089877,1,1,0,0,0,0
ENSMUSG00000101701,0,0,0,0,0,0
ENSMUSG00000103071,0,0,0,0,0,0
ENSMUSG00000100434,0,0,0,0,0,0
ENSMUSG00000100013,0,0,1,0,0,0
ENSMUSG00000101251,0,0,0,0,0,0
ENSMUSG00000101937,0,0,1,1,0,2
ENSMUSG00000026043,0,3,0,0,0,0
ENSMUSG00000026042,1,1,0,0,0,0
ENSMUSG00000104476,0,0,0,0,0,0
ENSMUSG00000100218,0,0,0,0,0,0
ENSMUSG00000100361,0,0,0,0,0,1
ENSMUSG00000100894,0,0,0,0,0,0
ENSMUSG00000119267,0,0,0,0,0,0
ENSMUSG00000065255,0,0,0,0,0,0
ENSMUSG00000100843,0,0,0,0,0,0
ENSMUSG00000087764,0,0,0,0,0,0
ENSMUSG00000025995,1554,2206,1246,2199,1383,2315
ENSMUSG00000099850,0,0,0,0,0,0
ENSMUSG00000084817,1457,1526,1469,1423,1515,1519
ENSMUSG00000098549,0,0,0,1,0,0
ENSMUSG00000099381,3,2,2,4,1,4
ENSMUSG00000025993,240,509,298,548,219,577
ENSMUSG00000099946,0,0,0,0,0,1
ENSMUSG00000070896,0,0,0,0,0,0
ENSMUSG00000090682,0,0,0,0,1,0
ENSMUSG00000044457,0,0,0,0,0,0
ENSMUSG00000099432,0,0,0,0,0,0
ENSMUSG00000041144,0,0,0,0,0,0
ENSMUSG00000119743,0,0,0,0,0,0
ENSMUSG00000101262,3,6,4,4,10,5
ENSMUSG00000101337,6,2,8,5,0,4
ENSMUSG00000025986,1228,1042,1126,1027,1157,1207
ENSMUSG00000100213,10,18,3,16,6,13
ENSMUSG00000103129,3,0,0,0,0,2
ENSMUSG00000100160,15,16,11,13,8,8
ENSMUSG00000101921,0,0,0,1,0,0
ENSMUSG00000101447,4,1,1,1,2,0
ENSMUSG00000081185,6,7,4,5,4,5
ENSMUSG00000103246,0,0,0,0,0,0
ENSMUSG00000098876,0,0,0,0,0,0
ENSMUSG00000100530,0,0,0,0,0,0
ENSMUSG00000104067,0,0,0,0,0,0
ENSMUSG00000100033,10,16,9,24,19,23
ENSMUSG00000101996,0,0,0,0,0,0
ENSMUSG00000096973,0,0,0,0,0,0
ENSMUSG00000064943,0,0,0,0,0,0
ENSMUSG00000100866,0,0,0,0,0,0
ENSMUSG00000101721,0,0,0,0,0,1
ENSMUSG00000099376,0,0,0,0,0,0
ENSMUSG00000097883,0,0,0,0,0,0
ENSMUSG00000099698,0,0,0,0,0,0
ENSMUSG00000099454,0,0,0,0,0,0
ENSMUSG00000051616,0,0,0,0,0,0
ENSMUSG00000099627,0,0,0,0,0,0
ENSMUSG00000099577,0,0,0,0,0,0
ENSMUSG00000099882,0,0,0,0,0,0
ENSMUSG00000101760,0,0,0,0,0,0
ENSMUSG00000099608,0,0,0,0,0,0
ENSMUSG00000099864,0,0,0,0,0,0
ENSMUSG00000100451,0,0,0,0,0,0
ENSMUSG00000099941,0,0,0,0,0,0
ENSMUSG00000100816,0,0,0,0,0,0
ENSMUSG00000026109,0,0,1,0,0,0
ENSMUSG00000100671,0,0,0,0,0,0
ENSMUSG00000101242,0,0,0,0,0,0
ENSMUSG00000099924,0,0,0,0,0,0
ENSMUSG00000099625,0,0,0,0,0,0
ENSMUSG00000101799,0,0,0,0,0,0
ENSMUSG00000045954,0,0,0,0,0,0
ENSMUSG00000099741,0,0,0,0,0,0
ENSMUSG00000101702,0,0,0,2,2,0
ENSMUSG00000026107,746,237,725,268,792,320
ENSMUSG00000099413,0,0,1,0,0,0
ENSMUSG00000103424,0,0,0,0,0,0
ENSMUSG00000101741,0,0,0,0,0,0
ENSMUSG00000018417,0,0,0,0,0,1
ENSMUSG00000101724,0,0,0,0,0,0
ENSMUSG00000100313,0,0,0,0,0,0
ENSMUSG00000100696,0,3,0,0,2,3
ENSMUSG00000072324,0,0,0,0,0,0
ENSMUSG00000062939,0,0,2,0,1,1
ENSMUSG00000101628,0,2,0,0,0,0
ENSMUSG00000078291,1,3,0,3,2,1
ENSMUSG00000109599,4,2,1,1,0,2
ENSMUSG00000026104,509,365,442,347,470,409
ENSMUSG00000099569,0,1,0,0,0,4
ENSMUSG00000026103,4018,4136,3616,4371,3668,4880
ENSMUSG00000099648,0,0,0,0,0,0
ENSMUSG00000065192,0,0,0,0,0,0
ENSMUSG00000002881,1831,1267,1718,1411,1850,1511
ENSMUSG00000097833,4,3,3,8,1,7
ENSMUSG00000101501,0,2,2,0,0,0
ENSMUSG00000100120,0,1,1,0,0,0
ENSMUSG00000099878,0,0,0,0,2,1
ENSMUSG00000100007,16,11,9,16,10,11
ENSMUSG00000043015,165,86,153,93,155,117
ENSMUSG00000103630,7,1,8,4,4,1
ENSMUSG00000041439,2059,1569,1679,1474,1873,1660
ENSMUSG00000100302,0,1,3,1,1,0
ENSMUSG00000100230,35,45,49,64,43,50
ENSMUSG00000026102,669,376,591,369,671,467
ENSMUSG00000041426,262,201,229,241,227,225
ENSMUSG00000089802,0,1,0,0,2,0
ENSMUSG00000043629,1,0,0,1,0,1
ENSMUSG00000026100,0,0,0,0,0,0
ENSMUSG00000089334,0,0,0,0,0,0
ENSMUSG00000060715,0,0,1,0,0,2
ENSMUSG00000026098,156,154,163,193,154,207
ENSMUSG00000100763,3,0,2,3,3,0
ENSMUSG00000026097,311,208,277,264,300,275
ENSMUSG00000100679,0,1,0,0,0,3
ENSMUSG00000026096,204,130,209,144,178,117
ENSMUSG00000099913,4,2,4,0,1,4
ENSMUSG00000101838,0,0,1,0,1,0
ENSMUSG00000026095,159,159,166,152,175,161
ENSMUSG00000117809,0,0,0,0,0,0
ENSMUSG00000100267,0,0,0,0,0,0
ENSMUSG00000099450,0,0,0,0,0,0
ENSMUSG00000100069,0,0,0,0,0,0
ENSMUSG00000096141,2,0,0,0,0,0
ENSMUSG00000026094,1111,535,1290,549,1119,591
ENSMUSG00000102405,0,0,0,0,0,0
ENSMUSG00000042807,66,34,94,32,78,31
ENSMUSG00000098443,0,0,0,0,1,0
ENSMUSG00000087949,0,0,3,0,0,0
ENSMUSG00000102868,0,0,0,0,0,0
ENSMUSG00000119657,0,0,0,0,0,0
ENSMUSG00000025983,5,3,5,5,5,10
ENSMUSG00000041303,571,514,506,496,504,576
ENSMUSG00000109809,0,0,0,0,0,0
ENSMUSG00000073678,780,488,718,503,635,502
ENSMUSG00000104136,1,1,3,3,2,1
ENSMUSG00000101130,0,0,0,0,1,0
ENSMUSG00000052331,545,306,413,355,476,341
ENSMUSG00000101674,1,0,2,0,1,0
ENSMUSG00000102503,0,0,0,0,0,2
ENSMUSG00000102642,0,0,0,0,5,0
ENSMUSG00000025982,7287,6377,6748,6506,6829,7088
ENSMUSG00000103030,0,1,0,1,1,0
ENSMUSG00000025981,229,153,239,162,241,195
ENSMUSG00000101122,10,1,5,5,3,12
ENSMUSG00000025980,6072,9171,4957,9956,5666,10234
ENSMUSG00000073676,197,323,186,292,217,280
ENSMUSG00000100736,0,0,0,0,0,0
ENSMUSG00000089670,216,269,225,276,253,318
ENSMUSG00000025979,558,503,562,475,530,558
ENSMUSG00000061863,5,6,1,2,3,5
ENSMUSG00000025978,35,22,58,27,51,26
ENSMUSG00000097649,0,0,0,0,0,0
ENSMUSG00000046994,433,529,452,576,466,609
ENSMUSG00000025977,3,0,0,0,2,1
ENSMUSG00000100215,7,9,2,9,4,6
ENSMUSG00000101945,2,0,1,1,1,4
ENSMUSG00000101085,0,1,0,0,0,0
ENSMUSG00000038349,0,0,0,0,0,0
ENSMUSG00000102145,14,13,11,15,13,21
ENSMUSG00000100309,0,0,0,0,0,0
ENSMUSG00000102831,0,0,0,0,0,0
ENSMUSG00000099950,0,0,0,1,0,0
ENSMUSG00000102491,0,0,0,0,0,0
ENSMUSG00000100372,0,0,0,0,0,0
ENSMUSG00000100944,1,1,2,0,0,3
ENSMUSG00000101332,0,0,0,0,0,0
ENSMUSG00000045336,0,0,0,0,0,0
ENSMUSG00000038331,539,734,447,709,439,762
ENSMUSG00000087022,31,51,36,58,32,66
ENSMUSG00000104310,0,0,0,2,0,0
ENSMUSG00000099945,0,0,0,0,0,0
ENSMUSG00000101429,0,0,0,0,0,0
ENSMUSG00000101129,0,0,0,1,0,1
ENSMUSG00000097519,35,25,10,26,25,14
ENSMUSG00000038323,186,145,170,178,166,187
ENSMUSG00000048495,167,145,117,146,133,196
ENSMUSG00000025971,162,166,154,239,124,199
ENSMUSG00000077776,0,0,0,0,0,0
ENSMUSG00000101826,0,0,0,0,0,0
ENSMUSG00000102685,0,0,0,0,0,0
ENSMUSG00000101151,0,0,0,0,0,0
ENSMUSG00000119591,0,0,0,0,0,0
ENSMUSG00000038305,2,1,1,0,3,3
ENSMUSG00000119067,0,0,0,0,0,0
ENSMUSG00000091283,0,0,0,0,0,0
ENSMUSG00000054770,152,161,159,144,178,173
ENSMUSG00000026039,231,253,226,256,209,315
ENSMUSG00000063558,5,5,8,2,7,4
ENSMUSG00000064294,0,0,3,0,0,0
ENSMUSG00000089275,0,0,0,0,0,0
ENSMUSG00000038242,3,0,1,0,5,0
ENSMUSG00000089822,12,4,7,3,4,5
ENSMUSG00000079554,123,54,157,36,133,39
ENSMUSG00000103839,51,29,38,27,46,29
ENSMUSG00000051223,4475,4699,3909,4973,4146,5459
ENSMUSG00000026034,855,838,762,820,808,846
ENSMUSG00000026035,294,356,259,372,270,361
ENSMUSG00000026036,545,614,508,614,513,648
ENSMUSG00000026037,781,1290,636,1369,679,1485
ENSMUSG00000119442,3,3,5,2,3,3
ENSMUSG00000085054,34,11,51,17,26,26
ENSMUSG00000038174,496,407,503,448,466,465
ENSMUSG00000026032,432,529,472,512,421,556
ENSMUSG00000100202,0,0,0,0,0,0
ENSMUSG00000099490,0,0,0,0,0,0
ENSMUSG00000059647,40,68,44,60,27,92
ENSMUSG00000047528,0,1,0,2,0,0
ENSMUSG00000102059,7,6,3,16,9,20
ENSMUSG00000101046,0,0,0,0,0,0
ENSMUSG00000026031,3666,2149,3834,2312,3642,2553
ENSMUSG00000100236,0,0,0,0,0,0
ENSMUSG00000026029,1093,553,1035,538,1041,611
ENSMUSG00000102719,21,12,12,12,16,10
ENSMUSG00000099719,1,0,1,2,1,0
ENSMUSG00000026028,1536,1418,1289,1502,1432,1492
ENSMUSG00000026027,125,62,121,85,117,76
ENSMUSG00000072295,0,0,1,0,0,0
ENSMUSG00000047383,0,0,0,0,0,0
ENSMUSG00000099752,0,0,0,0,0,0
ENSMUSG00000077616,0,0,0,0,0,0
ENSMUSG00000038079,439,299,459,328,395,356
ENSMUSG00000097573,6,14,2,9,3,13
ENSMUSG00000079550,2,0,4,5,1,2
ENSMUSG00000101586,1,3,5,0,1,0
ENSMUSG00000099563,0,0,0,0,0,0
ENSMUSG00000026024,558,415,516,432,548,458
ENSMUSG00000026023,0,0,0,0,0,0
ENSMUSG00000099922,0,0,0,0,0,0
ENSMUSG00000104502,0,0,0,0,2,0
ENSMUSG00000041075,1033,487,1144,500,1094,515
ENSMUSG00000097819,26,4,20,12,23,14
ENSMUSG00000047361,1,1,0,0,1,0
ENSMUSG00000099811,0,0,0,0,0,0
ENSMUSG00000101409,0,0,0,0,0,0
ENSMUSG00000026021,758,678,683,742,760,745
ENSMUSG00000103821,25,12,26,12,20,17
ENSMUSG00000101400,0,1,8,1,2,4
ENSMUSG00000026020,2999,4620,2401,4862,2779,5144
ENSMUSG00000077345,11,9,8,2,8,7
ENSMUSG00000077358,0,0,0,0,0,0
ENSMUSG00000089512,3,6,7,9,2,3
ENSMUSG00000089093,1,4,1,4,0,3
ENSMUSG00000067336,1498,862,1549,925,1414,1097
ENSMUSG00000104052,0,0,4,1,1,0
ENSMUSG00000103131,0,0,0,1,1,0
ENSMUSG00000041040,1021,378,1089,403,936,437
ENSMUSG00000103696,1,0,1,1,3,1
ENSMUSG00000100901,0,0,0,0,3,0
ENSMUSG00000026018,3,2,5,0,5,3
ENSMUSG00000026019,826,1519,751,1537,897,1622
ENSMUSG00000026017,129,74,112,100,121,97
ENSMUSG00000082609,2,4,6,4,2,1
ENSMUSG00000073664,831,386,898,489,871,575
ENSMUSG00000100516,0,0,0,0,0,0
ENSMUSG00000049439,757,910,758,921,734,943
ENSMUSG00000103822,2,0,3,0,2,2
ENSMUSG00000026782,1051,749,1048,793,977,867
ENSMUSG00000026014,530,232,542,261,451,219
ENSMUSG00000081562,3,3,1,0,1,1
ENSMUSG00000084400,0,0,0,0,1,0
ENSMUSG00000082160,68,40,107,35,72,57
ENSMUSG00000103215,0,0,0,0,0,0
ENSMUSG00000084151,0,0,0,0,0,0
ENSMUSG00000101188,16641,20030,15583,19801,16196,21321
ENSMUSG00000026012,10,3,3,8,4,10
ENSMUSG00000086795,0,0,0,0,0,0
ENSMUSG00000085965,0,0,0,0,0,0
ENSMUSG00000104069,0,0,0,0,0,0
ENSMUSG00000083118,0,0,0,0,0,0
ENSMUSG00000083355,0,0,1,0,0,0
ENSMUSG00000102549,1,0,2,0,3,1
ENSMUSG00000026011,0,2,2,1,0,1
ENSMUSG00000081382,36,30,34,18,45,34
ENSMUSG00000080800,0,0,0,0,0,0
ENSMUSG00000026009,70,53,43,67,54,68
ENSMUSG00000102561,2,0,0,0,0,3
ENSMUSG00000082804,2,0,1,1,0,0
ENSMUSG00000082661,0,0,0,0,0,0
ENSMUSG00000080785,0,0,0,0,0,0
ENSMUSG00000100893,0,0,0,0,0,0
ENSMUSG00000085248,0,0,0,0,0,0
ENSMUSG00000085447,0,0,0,0,0,0
ENSMUSG00000086408,0,0,0,0,0,0
ENSMUSG00000100965,0,0,0,0,3,0
ENSMUSG00000102168,0,0,0,0,0,0
ENSMUSG00000100381,0,0,0,0,0,0
ENSMUSG00000086009,0,0,0,0,0,0
ENSMUSG00000052062,0,0,0,1,2,0
ENSMUSG00000103656,0,0,0,0,0,0
ENSMUSG00000104402,0,0,0,0,0,0
ENSMUSG00000104081,0,0,0,0,0,0
ENSMUSG00000085842,0,0,0,0,0,0
ENSMUSG00000103002,0,0,0,0,0,0
ENSMUSG00000100344,0,0,0,0,0,0
ENSMUSG00000101509,0,0,0,0,0,0
ENSMUSG00000085019,0,0,0,0,0,0
ENSMUSG00000102359,0,0,0,0,0,0
ENSMUSG00000085400,0,0,0,0,0,0
ENSMUSG00000100750,3,0,0,1,0,1
ENSMUSG00000081950,0,1,0,0,0,0
ENSMUSG00000084333,4,7,3,2,3,3
ENSMUSG00000025969,9169,9156,9637,8720,9105,9333
ENSMUSG00000100811,2,1,4,2,1,0
ENSMUSG00000103032,34,20,51,29,29,31
ENSMUSG00000100426,0,1,0,0,0,0
ENSMUSG00000040865,1350,1112,1280,1129,1182,1109
ENSMUSG00000104991,0,0,0,0,0,0
ENSMUSG00000088953,0,0,0,0,0,0
ENSMUSG00000081617,0,0,0,0,0,0
ENSMUSG00000081429,3,0,0,3,1,2
ENSMUSG00000084799,17,27,22,33,22,25
ENSMUSG00000101599,49,58,47,47,62,60
ENSMUSG00000025968,1883,2122,1557,2227,1684,2253
ENSMUSG00000025967,6815,6414,6484,6779,6967,7158
ENSMUSG00000064612,6,11,10,12,4,6
ENSMUSG00000064602,33,13,14,7,10,9
ENSMUSG00000046856,0,0,0,0,0,0
ENSMUSG00000086730,0,0,0,0,0,0
ENSMUSG00000102536,0,0,0,0,0,0
ENSMUSG00000087561,0,0,0,0,0,0
ENSMUSG00000027520,1,0,1,0,0,1
ENSMUSG00000119074,0,0,0,0,0,0
ENSMUSG00000083039,0,0,0,0,0,0
ENSMUSG00000081643,1355,935,1278,899,1337,1018
ENSMUSG00000025964,0,0,0,0,0,0
ENSMUSG00000087823,0,0,0,0,0,0
ENSMUSG00000115378,0,0,0,0,0,0
ENSMUSG00000069085,0,0,0,1,0,0
ENSMUSG00000083066,0,0,0,1,0,0
ENSMUSG00000025963,2,0,3,2,0,0
ENSMUSG00000025962,438,579,307,614,345,706
ENSMUSG00000025961,5,2,1,2,1,0
ENSMUSG00000080817,0,0,0,0,0,0
ENSMUSG00000082373,0,0,0,0,0,0
ENSMUSG00000044689,0,0,0,0,0,0
ENSMUSG00000025959,2601,788,2508,772,2400,845
ENSMUSG00000098487,0,0,0,0,0,0
ENSMUSG00000086836,3,7,2,7,5,9
ENSMUSG00000086721,1,1,0,0,0,1
ENSMUSG00000101895,7,5,3,0,6,0
ENSMUSG00000099658,0,0,0,0,0,0
ENSMUSG00000025958,1252,1013,1183,1012,1201,1195
ENSMUSG00000025956,300,186,354,215,321,220
ENSMUSG00000101832,2,0,0,1,0,2
ENSMUSG00000100437,0,0,0,0,0,0
ENSMUSG00000087213,81,44,49,70,64,57
ENSMUSG00000070871,217,130,160,131,180,200
ENSMUSG00000045005,112,70,108,62,107,83
ENSMUSG00000102140,0,2,0,1,0,0
ENSMUSG00000051344,4683,3707,4086,3503,4344,4016
ENSMUSG00000097264,1,1,1,1,0,3
ENSMUSG00000084416,9722,8039,9891,8654,9436,9233
ENSMUSG00000077471,0,0,0,0,0,0
ENSMUSG00000025955,0,2,0,0,0,0
ENSMUSG00000090042,0,0,0,0,0,0
ENSMUSG00000070870,1,0,0,0,0,0
ENSMUSG00000067299,0,0,0,0,0,0
ENSMUSG00000025952,0,0,0,0,0,0
ENSMUSG00000073658,0,0,0,0,0,0
ENSMUSG00000100774,30,13,20,18,24,13
ENSMUSG00000044429,3,12,3,7,6,14
ENSMUSG00000100846,6,12,13,5,2,9
ENSMUSG00000044816,354,710,391,701,359,791
ENSMUSG00000025950,2196,2265,2054,2377,2311,2503
ENSMUSG00000025949,1216,1005,1188,1021,1233,1063
ENSMUSG00000025946,1,3,2,1,3,7
ENSMUSG00000100503,0,0,0,0,0,0
ENSMUSG00000100504,0,0,0,0,0,0
ENSMUSG00000099383,0,0,0,0,0,0
ENSMUSG00000100340,0,0,0,0,1,0
ENSMUSG00000100439,0,0,0,0,0,0
ENSMUSG00000119198,0,0,0,0,0,0
ENSMUSG00000099819,0,0,0,0,0,0
ENSMUSG00000082565,0,0,0,0,0,0
ENSMUSG00000082774,2,2,3,0,2,3
ENSMUSG00000025945,0,0,0,0,0,0
ENSMUSG00000081623,0,0,0,0,0,0
ENSMUSG00000083242,0,0,0,0,0,0
ENSMUSG00000083289,0,0,0,0,0,0
ENSMUSG00000015222,0,0,0,0,0,0
ENSMUSG00000088850,0,0,0,0,0,0
ENSMUSG00000073656,0,0,0,0,0,0
ENSMUSG00000065694,0,0,0,0,0,0
ENSMUSG00000055567,0,1,0,0,1,1
ENSMUSG00000103375,0,0,0,0,0,0
ENSMUSG00000026005,787,587,780,625,768,766
ENSMUSG00000026004,133,186,135,217,113,225
ENSMUSG00000102559,13,16,21,22,11,8
ENSMUSG00000102374,9,10,7,6,9,11
ENSMUSG00000102776,19,15,11,18,14,6
ENSMUSG00000082057,3,4,10,8,7,4
ENSMUSG00000103706,22,9,16,17,10,12
ENSMUSG00000103756,15,18,23,29,13,33
ENSMUSG00000103382,22,12,11,21,12,18
ENSMUSG00000103553,3,3,1,1,0,6
ENSMUSG00000026003,1481,1265,1516,1363,1447,1404
ENSMUSG00000082769,7,4,10,9,3,12
ENSMUSG00000089420,0,0,0,0,0,0
ENSMUSG00000077328,0,0,0,0,0,0
ENSMUSG00000061816,3,2,0,0,0,0
ENSMUSG00000094191,5,2,10,3,3,6
ENSMUSG00000082212,0,0,1,0,0,0
ENSMUSG00000026000,392,328,381,324,393,353
ENSMUSG00000025991,0,0,1,0,0,0
ENSMUSG00000086204,0,0,0,0,0,0
ENSMUSG00000077745,0,0,0,0,0,0
ENSMUSG00000082473,0,0,0,0,0,0
ENSMUSG00000085075,0,0,0,0,0,0
ENSMUSG00000104395,0,0,0,0,0,0
ENSMUSG00000087329,0,0,0,0,0,0
ENSMUSG00000062209,0,0,0,0,0,0
ENSMUSG00000102449,0,0,0,0,0,0
ENSMUSG00000119120,0,0,0,0,0,0
ENSMUSG00000083795,0,0,0,0,0,0
ENSMUSG00000080539,0,0,0,0,0,0
ENSMUSG00000103307,0,0,0,0,0,0
ENSMUSG00000104508,0,1,0,0,0,0
ENSMUSG00000103642,0,0,0,0,0,0
ENSMUSG00000103809,0,0,0,0,0,0
ENSMUSG00000087514,0,0,0,0,0,0
ENSMUSG00000084332,0,0,0,0,0,0
ENSMUSG00000101387,0,0,0,0,0,0
ENSMUSG00000099804,0,0,0,0,0,0
ENSMUSG00000100354,0,0,0,0,0,0
ENSMUSG00000101156,0,0,0,0,0,0
ENSMUSG00000025997,6,3,5,1,6,3
ENSMUSG00000100815,0,0,0,0,0,0
ENSMUSG00000099954,0,0,0,0,0,0
ENSMUSG00000103402,0,0,0,0,0,0
ENSMUSG00000053153,0,0,0,0,0,0
ENSMUSG00000080524,0,0,0,0,0,2
ENSMUSG00000101730,0,3,0,1,0,0
ENSMUSG00000103052,0,0,0,0,0,0
ENSMUSG00000104287,0,0,0,0,0,0
ENSMUSG00000075952,0,0,0,0,0,0
ENSMUSG00000118882,0,0,0,0,0,0
ENSMUSG00000045648,0,0,0,0,0,0
ENSMUSG00000026196,380,486,362,444,395,514
ENSMUSG00000089965,3,3,4,3,6,7
ENSMUSG00000101551,0,0,0,0,0,0
ENSMUSG00000050296,0,0,0,0,0,0
ENSMUSG00000101617,0,0,0,0,0,0
ENSMUSG00000026192,2797,4731,2432,4609,2645,5264
ENSMUSG00000026193,0,5,0,3,0,4
ENSMUSG00000073652,0,0,0,1,0,0
ENSMUSG00000101834,5,2,2,2,3,3
ENSMUSG00000100319,100,132,79,143,113,136
ENSMUSG00000102689,0,0,0,0,0,0
ENSMUSG00000099707,0,0,0,0,0,0
ENSMUSG00000101211,0,0,0,0,0,0
ENSMUSG00000101848,0,0,0,0,0,0
ENSMUSG00000101764,0,0,0,0,0,0
ENSMUSG00000059483,0,0,0,0,1,0
ENSMUSG00000101496,0,0,0,1,2,0
ENSMUSG00000102123,0,0,0,0,0,0
ENSMUSG00000039395,24,7,20,3,20,3
ENSMUSG00000118839,0,2,0,1,0,3
ENSMUSG00000119668,0,0,0,0,0,0
ENSMUSG00000119873,0,2,1,1,2,4
ENSMUSG00000118790,2,0,0,2,1,2
ENSMUSG00000026189,112,113,176,101,135,119
ENSMUSG00000026188,6,0,2,0,0,0
ENSMUSG00000026187,433,550,445,489,491,560
ENSMUSG00000039372,0,5,2,2,0,7
ENSMUSG00000085812,0,0,0,0,0,1
ENSMUSG00000039354,484,424,444,457,429,499
ENSMUSG00000110712,0,0,0,0,0,0
ENSMUSG00000039342,0,0,0,0,0,1
ENSMUSG00000110487,0,0,0,0,0,0
ENSMUSG00000110596,0,0,0,0,0,0
ENSMUSG00000046330,135,136,115,120,135,154
ENSMUSG00000039323,0,0,3,0,0,0
ENSMUSG00000026185,1,1,0,7,0,6
ENSMUSG00000101968,0,0,0,0,1,0
ENSMUSG00000026182,0,0,0,0,0,0
ENSMUSG00000102266,5,4,5,5,6,5
ENSMUSG00000101112,0,0,0,0,0,0
ENSMUSG00000100697,0,0,0,0,0,0
ENSMUSG00000099877,0,0,0,0,0,0
ENSMUSG00000101812,0,0,0,0,0,0
ENSMUSG00000100044,0,0,0,0,0,0
